instance_sn,role,app_name,cpu_request,cpu_limit,gpu_request,gpu_limit,rdma_request,rdma_limit,memory_request,memory_limit,disk_request,disk_limit,max_instance_per_node,creation_time,scheduled_time,deletion_time,estimated_runtime
instance_7533,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,66019.0,66019.0,102644.0,36625.0
instance_7534,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,66019.0,66019.0,129983.0,63964.0
instance_7535,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,66019.0,66019.0,131792.0,65773.0
instance_7536,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,66019.0,66019.0,132033.0,66014.0
instance_7537,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,66167.0,67170.0,70221.0,4054.0
instance_7538,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,66467.0,66467.0,85473.0,19006.0
instance_7539,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,67698.0,67740.0,126387.0,58689.0
instance_7540,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,67697.0,67698.0,232098.0,164401.0
instance_7541,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,67699.0,67699.0,139789.0,72090.0
instance_7543,CN,app_42,192,192,0,0,51,51,937.5,937.5,510.0,600.0,-1,69349.0,69420.0,85095.0,15746.0
instance_7544,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,69593.0,69593.0,120225.0,50632.0
instance_7545,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,70704.0,70704.0,145146.0,74442.0
instance_7547,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,71874.0,71875.0,145043.0,73169.0
instance_7548,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,72981.0,72996.0,78088.0,5107.0
instance_7550,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,73494.0,73494.0,88667.0,15173.0
instance_7551,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,74067.0,74067.0,100334.0,26267.0
instance_7552,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,74717.0,74717.0,80012.0,5295.0
instance_7553,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,74746.0,74746.0,236867.00000000003,162121.00000000003
instance_7554,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,74776.0,74776.0,1364138.0,1289362.0
instance_7555,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,75025.0,75025.0,137911.0,62886.0
instance_7556,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,75346.0,75361.0,190682.0,115336.0
instance_7557,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,76074.0,76074.0,156401.0,80327.0
instance_7558,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,76374.0,77552.0,80376.0,4002.0
instance_7559,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,76975.0,76975.0,92901.0,15926.0
instance_7561,CN,app_88,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,78572.0,78633.0,129375.0,50803.0
instance_7562,CN,app_16,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,78572.0,78632.0,138506.0,59934.0
instance_7563,CN,app_29,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,78572.0,78633.0,375829.0,297257.0
instance_7564,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,79112.0,79112.0,85284.0,6172.0
instance_7565,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,79262.0,79263.0,129908.0,50646.0
instance_7566,CN,app_56,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,79426.0,79427.0,312691.0,233265.0
instance_7567,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,79758.0,82363.0,82503.0,2745.0
instance_7569,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,80673.0,80673.0,138517.0,57844.0
instance_7570,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,83982.0,83982.0,84187.0,205.0
instance_7572,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,84012.0,84012.0,206332.0,122320.0
instance_7574,CN,app_88,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,84159.0,84219.0,130425.0,46266.0
instance_7575,CN,app_18,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,84160.0,84160.0,1162301.0,1078141.0
instance_7576,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,84189.0,84189.0,88381.0,4192.0
instance_7577,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,84339.0,84339.0,88873.0,4534.0
instance_7578,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,84639.0,84639.0,150301.0,65662.0
instance_7579,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,84639.0,84639.0,155104.0,70465.0
instance_7582,CN,app_28,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,84972.0,84972.0,88890.0,3918.0
instance_7583,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,85000.0,85000.0,89441.0,4441.0
instance_7585,CN,app_22,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,85965.0,85977.0,879997.0,794032.0
instance_7586,CN,app_28,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,86292.0,86292.0,88795.0,2503.0
instance_7587,CN,app_28,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,87576.0,87576.0,92513.0,4937.0
instance_7588,CN,app_28,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,87575.0,87576.0,129705.0,42130.0
instance_7589,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,87996.0,87997.0,119939.0,31943.0
instance_7590,HN,app_122,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,88211.0,88211.0,164307.0,76096.0
instance_7591,CN,app_122,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,89295.0,89295.0,1190177.0,1100882.0
instance_7592,CN,app_27,64,64,0,0,1,1,320.0,320.0,384.0,480.0,-1,88229.0,88229.0,416666.0,328437.0
instance_7593,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,88325.0,88325.0,117115.0,28790.0
instance_7594,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,88899.0,88899.0,155025.0,66126.0
instance_7595,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,88985.0,88985.0,93270.0,4285.0
instance_7596,CN,app_19,64,64,0,0,1,1,320.0,320.0,240.0,300.0,-1,89129.0,89129.0,608522.0,519393.0
instance_7597,CN,app_27,64,64,0,0,1,1,320.0,320.0,384.0,480.0,-1,89490.0,89490.0,1798339.0,1708849.0
instance_7598,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,90750.0,90750.0,91985.0,1235.0
instance_7599,CN,app_88,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,90752.0,90912.0,185191.0,94439.0
instance_7600,CN,app_42,192,192,0,0,51,51,937.5,937.5,510.0,600.0,-1,90753.0,90782.0,309795.0,219042.0
instance_7604,CN,app_26,48,48,0,0,1,1,300.0,300.0,408.0,480.0,-1,91626.0,91670.0,96089.0,4463.0
instance_7605,CN,app_28,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,91626.0,91627.0,96316.0,4690.0
instance_7606,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,91626.0,91626.0,140909.0,49283.0
instance_7607,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,91627.0,91627.0,176616.0,84989.0
instance_7608,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,91627.0,91670.0,216466.0,124839.0
instance_7609,HN,app_111,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,91888.0,91888.0,95368.0,3480.0
instance_7610,HN,app_111,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,91888.0,91888.0,109852.0,17964.0
instance_7611,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,92197.0,92198.0,96315.0,4118.0
instance_7613,CN,app_62,48,48,0,0,1,1,240.0,240.0,480.0,600.0,4,92662.0,92662.0,301051.0,208389.0
instance_7614,HN,app_26,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,92960.0,93091.0,337400.0,244440.0
instance_7615,HN,app_23,8,8,1,1,25,25,40.0,40.0,100.0,100.0,4,92961.0,92961.0,98771.0,5810.0
instance_7616,HN,app_23,8,8,1,1,25,25,40.0,40.0,100.0,100.0,4,92961.0,93046.0,232299.0,139338.0
instance_7617,HN,app_62,8,8,1,1,25,25,40.0,40.0,160.0,200.0,2,92961.0,93106.0,301058.0,208097.0
instance_7618,HN,app_23,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,92961.0,92961.0,337156.0,244195.0
instance_7619,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,93450.0,93450.0,412046.0,318596.0
instance_7620,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,93472.0,93531.0,104262.0,10790.0
instance_7621,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,93472.0,93531.0,97407.0,3935.0
instance_7624,CN,app_28,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,95267.0,95267.0,426713.0,331446.0
instance_7625,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,95371.0,95413.0,537954.0,442583.0
instance_7626,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,95597.0,95597.0,139514.0,43917.0
instance_7627,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,95927.0,95927.0,117216.0,21289.0
instance_7628,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,95927.0,95927.0,122783.0,26856.0
instance_7629,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,96497.0,96497.0,145044.0,48547.0
instance_7630,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,96866.0,96881.0,104262.0,7396.0
instance_7631,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,97457.0,97457.0,172738.0,75281.0
instance_7632,HN,app_23,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,98457.0,98458.0,546811.0,448354.0
instance_7633,HN,app_62,8,8,1,1,25,25,40.0,40.0,160.0,200.0,2,98459.0,98459.0,996017.0,897558.0
instance_7635,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,98753.0,98753.0,146025.0,47272.0
instance_7637,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,98755.0,98768.0,105718.0,6963.0
instance_7638,CN,app_51,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,98752.0,98768.0,133909.0,35157.0
instance_7639,CN,app_39,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,98890.0,98948.0,188798.0,89908.0
instance_7641,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,99891.0,99891.0,145465.0,45574.0
instance_7642,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,100643.0,100643.0,1545420.0,1444777.0
instance_7643,CN,app_44,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,100973.0,100983.0,552173.0,451200.0
instance_7644,HN,app_111,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,101010.0,101010.0,104608.0,3598.0
instance_7645,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,102203.0,102204.0,117211.0,15008.0
instance_7646,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,103687.0,103732.0,136014.0,32327.0
instance_7647,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,105026.0,105026.0,105277.0,251.0
instance_7648,CN,app_22,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,105153.0,105168.0,182618.0,77465.0
instance_7650,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,105239.0,105239.0,195016.0,89777.0
instance_7652,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,105482.0,105482.0,396652.0,291170.0
instance_7653,HN,app_111,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,107989.0,107989.0,109852.0,1863.0
instance_7654,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,108893.0,108893.0,113152.0,4259.0
instance_7656,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,109734.0,109749.0,113614.0,3880.0
instance_7658,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,112611.0,112639.0,1178239.0,1065628.0
instance_7659,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,112640.0,112640.0,115682.0,3042.0
instance_7660,CN,app_37,96,96,0,0,51,51,480.0,480.0,320.0,400.0,-1,113289.0,113289.0,124935.0,11646.0
instance_7661,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,115046.0,115046.0,125200.0,10154.0
instance_7662,CN,app_25,64,64,0,0,1,1,256.0,256.0,512.0,640.0,-1,115480.0,115481.0,193739.0,78259.0
instance_7663,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,115526.0,115526.0,117211.0,1685.0
instance_7664,CN,app_34,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,116586.0,116630.0,168258.0,51672.0
instance_7665,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,116703.0,116703.0,152170.0,35467.0
instance_7666,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,116732.0,116732.0,165299.0,48567.0
instance_7667,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,116763.0,116763.0,167675.0,50912.0
instance_7668,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,116763.0,116763.0,214735.0,97972.0
instance_7669,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,116792.0,116793.0,141125.0,24333.0
instance_7670,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,117272.0,117272.0,169342.0,52070.0
instance_7671,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,117394.0,118075.0,118232.0,838.0
instance_7672,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,118363.0,118363.0,159403.0,41040.0
instance_7673,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,118363.0,118363.0,188598.0,70235.0
instance_7674,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,118772.0,118773.0,166472.0,47700.0
instance_7675,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,120515.0,120515.0,138319.0,17804.0
instance_7676,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,122343.0,122344.0,172606.0,50263.0
instance_7677,CN,app_42,192,192,0,0,51,51,937.5,937.5,510.0,600.0,-1,122585.0,122600.0,207230.0,84645.0
instance_7678,CN,app_37,96,96,0,0,51,51,480.0,480.0,320.0,400.0,-1,123454.0,123454.0,159719.0,36265.0
instance_7679,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,124191.0,126481.0,126928.0,2737.0
instance_7680,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,124191.0,124561.0,136023.0,11832.0
instance_7681,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,124536.0,124536.0,172638.0,48102.0
instance_7682,CN,app_19,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,124924.0,124924.0,129446.0,4522.0
instance_7683,CN,app_107,96,96,0,0,1,1,600.0,600.0,255.0,300.0,-1,124925.0,124925.0,125054.0,129.0
instance_7684,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,125347.0,125360.0,662008.0,536661.0
instance_7685,CN,app_19,64,64,0,0,1,1,320.0,320.0,240.0,300.0,-1,125755.0,125756.0,127667.0,1912.0
instance_7686,CN,app_62,48,48,0,0,1,1,240.0,240.0,480.0,600.0,4,125759.0,125759.0,2306092.0,2180333.0
instance_7687,CN,app_19,64,64,0,0,1,1,320.0,320.0,240.0,300.0,-1,126877.0,126877.0,220587.0,93710.0
instance_7688,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,127293.0,127382.0,127811.0,518.0
instance_7689,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,127602.0,127602.0,130311.0,2709.0
instance_7690,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,127602.0,127602.0,130311.0,2709.0
instance_7691,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,127999.0,127999.0,188423.0,60424.0
instance_7692,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,128573.0,128573.0,129521.0,948.0
instance_7693,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,128573.0,128573.0,188810.0,60237.0
instance_7694,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,128573.0,128573.0,195005.0,66432.0
instance_7695,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,128573.0,128573.0,396715.0,268142.0
instance_7696,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,128573.0,128573.0,1166331.0,1037758.0
instance_7697,CN,app_28,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,128573.0,128573.0,138506.0,9933.0
instance_7698,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,128574.0,128574.0,140112.0,11538.0
instance_7699,CN,app_88,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,128574.0,128632.0,164794.0,36220.0
instance_7700,CN,app_19,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,128573.0,128573.0,168424.0,39851.0
instance_7701,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,128573.0,128573.0,172818.0,44245.0
instance_7702,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,128574.0,128632.0,211855.0,83281.0
instance_7703,CN,app_88,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,128574.0,128632.0,797499.0,668925.0
instance_7704,CN,app_88,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,128574.0,128632.0,137340.0,8766.0
instance_7706,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,129353.0,129353.0,140801.0,11448.0
instance_7707,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,131034.0,131092.0,131163.0,129.0
instance_7708,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,129532.0,129532.0,137926.0,8394.0
instance_7709,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,129532.0,129532.0,155282.0,25750.0
instance_7710,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,131455.0,131512.0,1033961.0,902506.0
instance_7711,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,131273.0,131273.0,138465.0,7192.0
instance_7712,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,131273.0,131273.0,138470.0,7197.0
instance_7713,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,131273.0,131273.0,156349.0,25076.0
instance_7714,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,131275.0,131275.0,137820.0,6545.0
instance_7715,CN,app_94,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,132480.0,132480.0,1447799.0,1315319.0
instance_7716,CN,app_51,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,132565.0,132621.0,183442.0,50877.0
instance_7717,CN,app_96,96,96,0,0,1,1,600.0,600.0,996.0,1171.8798828125,10,134065.0,134121.0,136803.0,2738.0
instance_7718,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,134463.0,135478.0,143782.0,9319.0
instance_7719,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,134463.0,135478.0,148759.0,14296.0
instance_7720,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,137290.0,137290.0,137410.0,120.0
instance_7721,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,138266.0,138266.0,138394.0,128.0
instance_7722,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,137152.0,137152.0,137280.0,128.0
instance_7723,CN,app_91,48,48,0,0,10,10,240.0,240.0,680.0,800.0,-1,136629.0,136629.0,136755.0,126.0
instance_7724,CN,app_88,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,136629.0,136674.0,211462.0,74833.0
instance_7725,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,137559.0,137634.0,324042.0,186483.0
instance_7726,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,137021.0,137049.0,390725.0,253704.0
instance_7727,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,136630.0,136630.0,496124.00000000006,359494.00000000006
instance_7728,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,136629.0,137649.0,514630.00000000006,378001.00000000006
instance_7729,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,137021.0,137034.0,614332.0,477311.0
instance_7730,CN,app_18,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,136629.0,136630.0,614752.0,478123.0
instance_7731,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,136629.0,136674.0,1860133.0,1723504.0
instance_7733,CN,app_26,48,48,0,0,1,1,300.0,300.0,408.0,480.0,-1,136629.0,136674.0,149096.0,12467.0
instance_7734,CN,app_68,48,48,0,0,1,1,400.0,400.0,255.0,300.0,2,136630.0,136644.0,153266.0,16636.0
instance_7735,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,136629.0,136629.0,168499.0,31870.0
instance_7736,CN,app_62,48,48,0,0,1,1,240.0,240.0,425.0,500.0,-1,136630.0,136644.0,213871.0,77241.0
instance_7737,CN,app_34,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,136630.0,136674.0,309627.0,172997.0
instance_7738,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,136630.0,136630.0,406397.0,269767.0
instance_7739,CN,app_88,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,136629.0,136674.0,501844.00000000006,365215.00000000006
instance_7740,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,136629.0,136674.0,599559.0,462930.0
instance_7741,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,136629.0,136629.0,136756.0,127.0
instance_7743,CN,app_28,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,137235.0,137235.0,361861.0,224626.0
instance_7745,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,137468.0,137469.0,153453.0,15985.0
instance_7746,CN,app_62,48,48,0,0,1,1,240.0,240.0,425.0,500.0,-1,137667.0,137694.0,1745801.0,1608134.0
instance_7747,CN,app_16,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,136629.0,137694.0,303893.0,167264.0
instance_7748,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,137259.0,137739.0,614479.0,477220.0
instance_7750,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,137709.0,137709.0,206599.0,68890.0
instance_7751,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,137769.0,138059.0,992470.0,854701.0
instance_7752,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,137879.0,137879.0,140587.0,2708.0
instance_7753,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,137945.0,138004.0,215201.0,77256.0
instance_7754,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,137948.0,137948.0,156401.0,18453.0
instance_7755,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,138038.0,138039.0,145513.0,7475.0
instance_7756,CN,app_31,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,138222.0,138234.0,1000407.0,862185.0
instance_7757,CN,app_42,192,192,0,0,51,51,937.5,937.5,510.0,600.0,-1,138307.0,138322.0,1200144.0,1061837.0
instance_7759,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,138399.0,138399.0,159961.0,21562.0
instance_7760,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,138430.0,138430.0,214292.0,75862.0
instance_7761,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,138614.0,138614.0,149516.0,10902.0
instance_7762,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,138699.0,138699.0,160415.0,21716.0
instance_7763,CN,app_26,48,48,0,0,1,1,300.0,300.0,408.0,480.0,-1,138855.0,138900.0,509177.00000000006,370322.00000000006
instance_7769,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,139066.0,139726.0,218754.0,79688.0
instance_7770,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,137570.0,137570.0,137699.0,129.0
instance_7771,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,139239.0,139239.0,168693.0,29454.0
instance_7772,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,139329.0,139329.0,172916.0,33587.0
instance_7773,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,139329.0,139329.0,194521.0,55192.0
instance_7776,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,139331.0,139331.0,149700.0,10369.0
instance_7777,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,139788.0,139788.0,502200.00000000006,362412.00000000006
instance_7778,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,139809.0,139809.0,186415.0,46606.0
instance_7779,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,140106.0,140106.0,149115.0,9009.0
instance_7780,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,140199.0,140199.0,144992.0,4793.0
instance_7781,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,140199.0,140199.0,161074.0,20875.0
instance_7783,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,140556.0,140556.0,149683.0,9127.0
instance_7784,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,140623.0,140635.0,219749.0,79126.0
instance_7785,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,140800.0,140800.0,272965.0,132165.0
instance_7786,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,140800.0,140800.0,931911.0,791111.0
instance_7788,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,141009.0,141009.0,1771003.0,1629994.0
